,Trial,BPM,GestureSize,MedianVelocityRegionOne,MedianVelocityRegionTwo,MeanVelocityRegionOne,MeanVelocityRegionTwo,RegionOneDistance,RegionTwoDistance,TotalRegionDistance,MaxAngleRegionOne,MaxAngleRegionTwo,MinAngleRegionTwo,MedianVelocityYRegionOne,MedianVelocityYRegionTwo,MeanVelocityYRegionOne,MeanVelocityYRegionTwo,TimeEndRegionOne,TimeEndRegionTwo,TimeStartRegionTwo,TimeDifferenceBetweenCollisions
220,23.0,120.0,M,1.377381,0.7016861000000001,0.6842526733333333,0.6842526733333333,0.3631361,0.1400336000000001,0.5031697,80.90939,82.46384,80.45338000000002,1.322599,-0.4781477,1.2535879363636366,-0.39521449,0.21999999999999997,0.36000000000000004,0.26,107.14285714285714
221,24.0,120.0,M,1.11871835,0.727589,0.6463400000000001,0.6463400000000001,0.3451941,0.13327290000000006,0.478467,75.39291,75.40785,70.48326,0.99534655,-0.6843324000000001,1.0178423916666668,-0.5560203,0.26,0.38,0.27999999999999997,107.14285714285714
222,25.0,120.0,M,1.2389645,0.5078299000000001,0.6269314625,0.6269314625,0.3522031,0.1542517,0.5064548,79.45904,81.06557,77.2345,1.1569625,-0.4519455,1.07643175,-0.434870325,0.24000000000000002,0.38,0.26,120.0
223,26.0,120.0,M,1.549566,0.8018894,0.7299390333333333,0.7299390333333333,0.3349554,0.13478779999999996,0.4697432,85.48874,81.0705,79.38476,1.483678,-0.7476401,1.1947096363636365,-0.6861680666666666,0.26,0.36,0.27999999999999997,107.14285714285715
224,27.0,120.0,M,1.055781,0.4777848,0.4808780028571428,0.4808780028571428,0.2613377,0.09670080000000003,0.35803850000000004,77.62959000000002,77.78703,73.08005,0.8348447,-0.4526339,0.8873042363636362,-0.3774816257142857,0.24000000000000002,0.36,0.26,115.3846153846154
225,28.0,120.0,M,1.200406,0.7614379499999999,0.6802858166666667,0.6802858166666667,0.3243052,0.12994779999999995,0.454253,84.08910999999998,86.0359,83.71859,1.114704,-0.7165198500000001,0.9989369730769232,-0.5859754666666667,0.26,0.36,0.27999999999999997,125.0
226,29.0,120.0,M,1.301397,0.6520608,0.6278141616666666,0.6278141616666666,0.3225292,0.12088300000000002,0.4434122,79.23344,79.54793000000002,77.33466,1.154596,-0.6206268,0.9832164916666668,-0.6017156116666668,0.28,0.38,0.30000000000000004,120.0
227,30.0,120.0,M,1.2122915,0.7004642,0.6578060571428572,0.6578060571428572,0.3231413,0.13649239999999999,0.4596337,80.04243000000002,81.47368,79.28546999999998,1.08684145,-0.6600341,1.0443323916666667,-0.5514589914285714,0.24,0.36,0.26,120.0
228,31.0,120.0,M,1.31575,0.6698472,0.6022150333333333,0.6022150333333333,0.3682991,0.12142460000000001,0.4897237,82.84261,83.20976999999998,80.99175,1.1886812,-0.63675285,1.1541804083333334,-0.5077229833333333,0.24,0.33999999999999997,0.26,120.0
229,32.0,120.0,M,1.493435,0.6695455,0.6057318666666666,0.6057318666666666,0.3355798,0.11392430000000005,0.4495041,78.89005999999998,75.86925,74.66985,1.334496,-0.60860765,1.089127609090909,-0.5107140666666666,0.26,0.36,0.28,115.3846153846154
230,33.0,120.0,M,1.3430799999999998,0.6264833000000001,0.6263206666666666,0.6263206666666666,0.35002890000000003,0.13273869999999993,0.4827676,76.02019,75.94359,71.6646,1.2356525,-0.6003619000000001,1.1771867666666669,-0.53388985,0.24,0.34,0.26,115.3846153846154
231,34.0,120.0,M,1.212375,0.5455730999999999,0.5948634142857142,0.5948634142857142,0.3196148,0.12151700000000006,0.4411318,78.60106999999998,78.84156999999998,76.0103,1.11257545,-0.5182579,1.09881365,-0.4450260485714285,0.24000000000000002,0.36,0.26,115.3846153846154
232,35.0,120.0,M,1.203337,0.59901565,0.5827257066666666,0.5827257066666666,0.339812,0.1101625,0.4499745,77.83439,78.04205,76.0417,1.003053,-0.57175425,1.0874102363636362,-0.4528264633333334,0.24,0.33999999999999997,0.26,115.3846153846154
233,36.0,120.0,M,1.3173180000000002,0.6244028500000001,0.586793625,0.586793625,0.35601059999999995,0.11868270000000004,0.4746933,81.0723,81.08474,78.54273,1.2242629999999999,-0.6025523,1.1993932666666671,-0.476309385,0.24,0.33999999999999997,0.26,111.11111111111113
234,37.0,120.0,M,1.4749615,0.7429765499999998,0.6809093,0.6809093,0.3584653,0.12785760000000002,0.4863229,83.13964,84.31795,80.2772,1.4120834999999998,-0.346436,1.2799006499999996,-0.2650809,0.19999999999999998,0.33999999999999997,0.24000000000000002,115.3846153846154
235,38.0,120.0,M,1.090659,0.629185,0.6061247142857143,0.6061247142857143,0.3266768,0.13028190000000012,0.4569587000000001,80.60323000000002,83.32835,81.2729,1.050258,-0.5854512,1.1000754545454543,-0.4286644128571429,0.24,0.36,0.26,115.3846153846154
236,39.0,120.0,M,1.395232,0.66830185,0.656011525,0.656011525,0.2945123,0.10479579999999994,0.3993081,77.16322,78.96896,77.60589,1.3273905000000001,-0.6187289,1.0795489640000002,-0.6095522,0.26,0.33999999999999997,0.30000000000000004,115.3846153846154
237,40.0,120.0,M,1.377838,0.96521,0.8441625833333335,0.8441625833333335,0.3415762,0.14550170000000012,0.4870779000000001,80.65233,80.71848,75.07164,1.356161,-0.94018335,1.2563117545454543,-0.8246248833333335,0.28,0.38,0.3,111.11111111111109
238,1.0,80.0,L,1.877318,0.91265735,0.95624209,0.95624209,0.6061356999999999,0.2479641,0.8540998,72.24531999999998,73.43298,70.24191,1.673859,-0.71879375,1.531004174,-0.72284188,0.3,0.49999999999999994,0.34,90.9090909090909
239,2.0,80.0,L,2.071097,1.021829,1.0187054545454546,1.0187054545454546,0.6780973000000001,0.29045589999999977,0.9685532,74.87534000000002,78.25576,71.86749,1.826258,-0.7955825,1.7425067,-0.7254811181818183,0.29999999999999993,0.5399999999999999,0.36,81.08108108108108
240,3.0,80.0,L,1.938015,0.91054895,0.9602906385714284,0.9602906385714284,0.609226,0.33290290000000006,0.9421289,82.13698000000002,83.0234,73.16824,1.758502,-0.67283385,1.627763793333333,-0.6171752071928571,0.29999999999999993,0.58,0.31999999999999995,75.0
241,4.0,80.0,L,1.734114,0.9133478,1.0190984454545455,1.0190984454545455,0.6707585,0.3121481999999999,0.9829067,65.07404,69.09470999999999,65.90307,1.330031,-0.6644331,1.3442626555555557,-0.7817305363636364,0.38,0.58,0.4,78.94736842105263
242,5.0,80.0,L,1.697574,0.9307303,0.9817186538461538,0.9817186538461538,0.6894422,0.3336348,1.023077,75.95006,82.92149,76.42599,1.392584,-0.63061,1.5489022055555557,-0.6939381776923077,0.36000000000000004,0.6000000000000001,0.38000000000000006,75.0
243,6.0,80.0,L,1.842811,1.00069065,1.0047901583333336,1.0047901583333336,0.7318859999999999,0.3239170000000001,1.055803,73.38428,80.69604,74.70424,1.6671215,-0.69496435,1.5529439627777777,-0.7008359507500002,0.36,0.6,0.4,73.17073170731706
244,7.0,80.0,L,1.592335,0.83965225,0.9261243583333334,0.9261243583333334,0.6327364000000001,0.29120240000000003,0.9239388,74.91561999999998,79.21629,75.45078000000002,1.45076,-0.60233885,1.5182935117647056,-0.6715976533333333,0.36000000000000004,0.5800000000000001,0.38000000000000006,75.0
245,8.0,80.0,L,2.062648,0.8688449,0.94689426,0.94689426,0.6489319,0.34471009999999996,0.993642,74.1664,74.48544,69.52067,1.872516,-0.5252759,1.69153706,-0.5797415164,0.29999999999999993,0.6,0.31999999999999995,73.17073170731706
246,9.0,80.0,L,1.6884150000000002,0.8553026,0.8901070999999999,0.8901070999999999,0.6424524,0.26711820000000003,0.9095706,74.72074,79.94988000000002,74.91311,1.327562,-0.6401563,1.5047580470588235,-0.6899342772727274,0.36,0.5599999999999999,0.38,78.94736842105263
247,10.0,80.0,L,1.896833,0.8789572000000001,0.9490229033333334,0.9490229033333334,0.7176561,0.3197339,1.03739,81.35311,81.90051,79.02254,1.761627,-0.73886975,1.693748311764706,-0.7699527958333333,0.33999999999999997,0.58,0.38,76.92307692307692
248,11.0,80.0,L,2.200054,0.9236619,1.0505730357142855,1.0505730357142855,0.7101135000000001,0.3498954999999999,1.060009,68.93276999999999,73.13828000000002,66.76187,1.92538,-0.5419241,1.718682849333333,-0.577411045,0.30000000000000004,0.6,0.31999999999999995,78.94736842105263
249,12.0,80.0,L,1.9195115000000003,1.004939,1.095536318181818,1.095536318181818,0.7060805,0.3093625000000001,1.015443,74.2801,78.57428,74.26165,1.6356245,-0.6957726,1.6163101666666668,-0.826798069090909,0.38,0.58,0.4,76.92307692307692
250,13.0,80.0,L,2.073662,1.049484,1.038949757272727,1.038949757272727,0.6940149999999999,0.3156309999999999,1.0096459999999998,73.48704000000002,75.77837,71.43626,1.856832,-0.8103501000000001,1.7308025466666668,-0.7286411036363636,0.29999999999999993,0.5599999999999999,0.36,78.94736842105263
251,14.0,80.0,L,2.07756,0.94955675,0.974205125,0.974205125,0.7570194,0.3227965999999999,1.079816,74.04729,74.20003,70.66795,1.82257,-0.6534378000000001,1.7120708294117648,-0.6777467035,0.34,0.5800000000000001,0.38000000000000006,76.92307692307692
252,15.0,80.0,L,2.326848,0.9866443,1.0667343545454546,1.0667343545454546,0.7407433000000001,0.30512169999999994,1.045865,80.42222,84.63889,79.0079,1.901218,-0.7411406999999999,1.98179946,-0.7742261390909091,0.3,0.52,0.34,78.94736842105263
253,16.0,80.0,L,2.498822,1.164011,1.1468114900000002,1.1468114900000002,0.7637755,0.3541754999999999,1.117951,73.59688,75.75671,71.39157,2.037758,-0.9473088,1.8899409866666668,-0.8883538847272727,0.29999999999999993,0.5399999999999999,0.33999999999999997,85.71428571428571
254,17.0,80.0,L,1.903171,1.058013,1.1487862454545452,1.1487862454545452,0.7094874,0.32219159999999997,1.031679,78.33524,81.59903,78.47399,1.6686360000000002,-0.8913196,1.6011277666666668,-1.010483638181818,0.37999999999999995,0.5800000000000001,0.39999999999999997,78.94736842105263
255,18.0,80.0,L,1.829553,0.93370865,0.9244798959999999,0.9244798959999999,0.6687797,0.2573874999999999,0.9261672,75.91816999999998,76.34579000000002,75.1674,1.603249,-0.82417845,1.538352535294118,-0.7283817279999999,0.34,0.5800000000000001,0.39999999999999997,76.92307692307692
256,19.0,80.0,L,1.7768495,0.9600123,1.01175186,1.01175186,0.6688293000000001,0.2924292999999999,0.9612586,78.305,82.97264,79.65488,1.5127609999999998,-0.7577214,1.543007705555555,-0.8005093109999999,0.36,0.5599999999999999,0.4,76.92307692307692
257,20.0,80.0,L,2.277576,0.99828695,1.0058062,1.0058062,0.6904942,0.2791956000000002,0.9696898000000002,76.64964,82.30103000000003,74.39633,2.074329,-0.7849990499999999,1.824629,-0.7110898809999999,0.30000000000000004,0.54,0.36,81.08108108108108
258,21.0,80.0,L,1.667531,1.047675,0.9601570285714284,0.9601570285714284,0.5700847,0.1950198,0.7651045,68.66234,68.22443,63.33582,1.468438,-0.9395128,1.50843172,-0.8741205714285715,0.32,0.46,0.36000000000000004,93.75
259,22.0,80.0,L,2.156674,0.8945228999999999,0.916075775,0.916075775,0.6130725,0.2353626000000001,0.8484351000000001,78.42712,77.8674,75.61910999999998,1.9588134999999998,-0.7828134,1.7455546642857145,-0.7896766875,0.3,0.44,0.32,96.77419354838709
260,23.0,80.0,L,1.831668,0.8192495000000001,0.8968921000000001,0.8968921000000001,0.5778808000000001,0.26578759999999996,0.8436684000000001,67.78763000000001,66.04329,58.72804,1.627684,-0.67783,1.4105767933333333,-0.6788243714545454,0.3,0.52,0.34,85.71428571428572
261,24.0,80.0,L,1.7146830000000002,1.06445,1.0287115125,1.0287115125,0.5689483,0.2414795000000001,0.8104278,69.59055,68.85472,61.03999,1.388267,-0.9299959,1.4476619,-0.9236464375,0.36000000000000004,0.49999999999999994,0.37999999999999995,88.23529411764706
262,25.0,80.0,L,2.1744305,1.02048465,0.9335305620000002,0.9335305620000002,0.5981911,0.2417223000000001,0.8399134,71.79576999999998,71.65397,66.02476999999999,1.9422785,-0.6560743500000001,1.77391055,-0.494185192,0.24000000000000002,0.45999999999999996,0.26,90.9090909090909
263,26.0,80.0,L,2.059368,0.77669615,0.8931800260000001,0.8931800260000001,0.5825815,0.26531610000000005,0.8478976,71.27043,71.25520999999998,62.9449,1.8239875,-0.6579968,1.60047365,-0.7142312940000001,0.28,0.46,0.3,90.9090909090909
264,27.0,80.0,L,1.817338,0.7957632,0.7820225000000001,0.7820225000000001,0.5532655,0.1968042,0.7500697,72.14596999999998,72.24122,68.1403,1.7299060000000002,-0.6897238,1.5155665642857143,-0.6729485875,0.30000000000000004,0.43999999999999995,0.31999999999999995,93.75
265,28.0,80.0,L,1.637205,0.9775128,0.94208025125,0.94208025125,0.5744994000000001,0.2296858999999999,0.8041853,70.85171,69.86480999999999,64.9454,1.470531,-0.8550475000000001,1.4036045400000003,-0.8473539099999999,0.33999999999999997,0.48,0.36,96.77419354838709
266,29.0,80.0,L,1.8251415000000002,0.9802277,0.914042679,0.914042679,0.5000216,0.2347317000000001,0.7347533,72.20105,71.83292,66.71131,1.654832,-0.6405854999999999,1.5365011999999998,-0.49193550700000005,0.24,0.45999999999999996,0.26,93.75
267,30.0,80.0,L,1.450849,1.1540700000000002,1.0575423428571429,1.0575423428571429,0.5338582,0.20512139999999998,0.7389796,74.43226999999997,73.85596,71.42891999999998,1.316542,-1.032747,1.3723148648666668,-0.9640510714285714,0.33999999999999997,0.48,0.38,93.75
268,31.0,80.0,L,1.891912,0.7431687,0.8683251111111111,0.8683251111111111,0.5374029,0.2458962,0.7832991,82.22912,78.30859,75.26205,1.755379,-0.6172051,1.5680346500000002,-0.7296258666666666,0.3,0.46,0.32,90.90909090909092
269,32.0,80.0,L,1.698853,0.68307225,0.81138367375,0.81138367375,0.5272498999999999,0.21275140000000012,0.7400013000000001,69.38315,68.87738,65.50216,1.551078,-0.52137545,1.5156241,-0.6044101675,0.26,0.42000000000000004,0.3,100.0
270,33.0,80.0,L,1.818564,0.7728024,0.8276020500000001,0.8276020500000001,0.5531678000000001,0.21200099999999988,0.7651688,63.24046,63.16217,55.90191,1.4026379999999998,-0.5849831000000001,1.4131993571428574,-0.584464826,0.28,0.48,0.32,90.90909090909092
271,34.0,80.0,L,1.946693,0.964036,0.89439148,0.89439148,0.5432808000000001,0.2274141999999999,0.770695,72.40041,71.87691,66.64636,1.7628605000000002,-0.6178566999999999,1.6284927833333331,-0.478962917,0.24,0.45999999999999996,0.26,96.77419354838713
272,35.0,80.0,L,1.951758,0.6306345,0.7097695637500001,0.7097695637500001,0.5520174,0.1842752,0.7362926,73.60101,71.51042,69.16563000000001,1.7388605,-0.567928,1.4801937357142854,-0.5776196524999999,0.28,0.42000000000000004,0.3,100.0
273,36.0,80.0,L,1.749416,0.8645911500000001,0.894633,0.894633,0.6141453,0.2201754,0.8343207,72.41767,68.6956,61.87648000000001,1.520586,-0.79630345,1.3923512764705883,-0.8110448562499999,0.33999999999999997,0.48,0.36,90.9090909090909
274,37.0,80.0,L,1.9388470000000002,0.9524547,0.8978020350000001,0.8978020350000001,0.5328921999999999,0.23101590000000005,0.7639081,73.3173,73.01100000000002,70.14674000000001,1.7910765,-0.57174125,1.676158316666667,-0.458081243,0.24,0.46,0.26,93.75
275,38.0,80.0,L,1.890749,1.02475455,1.0258999125,1.0258999125,0.5889435000000001,0.22323799999999994,0.8121815,73.77405999999998,73.71049000000002,72.63395,1.599127,-0.8317161,1.6762671076923077,-0.6871439624999999,0.26,0.4600000000000001,0.32000000000000006,93.75
276,39.0,80.0,L,1.817685,0.81702325,0.8387617900000001,0.8387617900000001,0.5460951,0.2161420999999999,0.7622372,67.23438,65.84222,60.45179,1.6017549999999998,-0.5994238000000001,1.5382004692307694,-0.6094763839999999,0.26,0.46,0.3,96.77419354838709
277,40.0,80.0,L,1.9646305,0.9185627,0.7918465571428571,0.7918465571428571,0.5420748000000001,0.18347489999999989,0.7255497,69.5556,69.31477,68.23599,1.67528,-0.758293,1.5219783214285711,-0.6441814257142857,0.30000000000000004,0.41999999999999993,0.31999999999999995,93.75
278,1.0,100.0,L,2.234411,0.8379976,1.0818689355555555,1.0818689355555555,0.6787211999999999,0.2953636000000001,0.9740848,75.46266,77.17447,74.37465999999998,2.005525,-0.700258,1.9654355,-0.7990848044333334,0.26,0.43999999999999995,0.30000000000000004,100.0
279,2.0,100.0,L,2.233089,1.128424,1.0814969111111108,1.0814969111111108,0.6967083000000001,0.3111466999999999,1.007855,79.26312,80.27301,77.66587,2.062975,-0.9768542,2.103943,-0.7794533522222221,0.26,0.48000000000000004,0.32,88.23529411764706
280,3.0,100.0,L,2.396154,0.9511391,0.9770545583333332,0.9770545583333332,0.7264453000000001,0.28121169999999995,1.007657,80.35197,79.62299,77.71656,2.242752,-0.5195334,2.1118508307692307,-0.5619241216666666,0.26,0.48000000000000004,0.27999999999999997,90.9090909090909
281,4.0,100.0,L,1.966992,0.98137615,1.0517121180000002,1.0517121180000002,0.7234508000000001,0.3105151999999999,1.033966,76.49594,75.92600999999998,73.3083,1.724775,-0.8284705499999999,1.7343375352941182,-0.927065568,0.36,0.54,0.38,81.08108108108108
282,5.0,100.0,L,2.255033,0.89850125,1.03139795,1.03139795,0.7210653,0.26962279999999994,0.9906881,74.97756,71.4202,69.17164,2.051398,-0.77031575,1.7417377933333331,-0.8246146000000001,0.3,0.5,0.34,90.9090909090909
283,6.0,100.0,L,2.601692,1.27478,1.2112922599999998,1.2112922599999998,0.7491838000000001,0.34941319999999976,1.0985969999999998,75.78056,75.44906,70.68030999999998,2.315505,-0.8222615,2.1557512538461547,-0.6952437028181818,0.26,0.5,0.28,88.23529411764706
284,7.0,100.0,L,2.3753985,0.8993631,1.0378018225,1.0378018225,0.7297241,0.3147189,1.044443,80.95264,83.08878,77.38136999999998,2.042447,-0.7356153000000001,2.063902085714286,-0.8329434625,0.28,0.5,0.30000000000000004,85.71428571428572
285,8.0,100.0,L,2.896743,0.8683298,1.0645072999999998,1.0645072999999998,0.7839546,0.3151894000000002,1.099144,82.54784000000002,83.29873,77.87965,2.415677,-0.7474494,2.3872116923076927,-0.8120042000000001,0.26,0.46,0.27999999999999997,96.77419354838709
286,9.0,100.0,L,2.492872,1.09354545,1.21953253,1.21953253,0.7994264,0.3261046000000001,1.125531,80.26025,80.92775999999998,75.47118,2.259112,-0.8778741500000001,2.3394528230769227,-0.9044581728,0.26,0.45999999999999996,0.3,93.75
287,10.0,100.0,L,2.460093,1.0752769999999998,1.07167362,1.07167362,0.6396849,0.2804973000000001,0.9201822,79.68061999999998,82.17768000000002,75.71574,2.266916,-0.75838785,2.2003468,-0.620756216,0.21999999999999997,0.43999999999999995,0.24,90.90909090909092
288,11.0,100.0,L,2.5706555,1.033325,1.1537516636363636,1.1537516636363636,0.7593356,0.3401584,1.099494,75.68715999999998,77.60741999999998,72.62646,2.266392,-0.8100042,1.9723916214285715,-0.9034681363636364,0.28,0.48,0.30000000000000004,93.75
289,12.0,100.0,L,2.09981,1.139457,1.150521825,1.150521825,0.6397265000000001,0.2712670999999999,0.9109936,73.0256,77.41534,73.07538000000002,1.82127,-0.866762,1.5837192,-0.89773277375,0.3,0.43999999999999995,0.32,100.0
290,13.0,100.0,L,2.454053,1.03154515,1.16836525,1.16836525,0.6971588000000001,0.28638529999999984,0.9835441,82.67553000000002,82.56161,80.84166,2.098679,-0.9036554,2.1320716615384616,-1.05141231375,0.30000000000000004,0.44000000000000006,0.32000000000000006,96.77419354838709
291,14.0,100.0,L,2.43725,1.144609,1.0940064727272727,1.0940064727272727,0.7042109000000001,0.3191550999999999,1.023366,73.46087,76.26584,71.83041,2.071701,-0.6855165,1.9650010461538456,-0.6172013272727274,0.26,0.49999999999999994,0.27999999999999997,88.23529411764706
292,15.0,100.0,L,2.389508,0.7756945,0.97346433,0.97346433,0.6454404,0.2835152999999999,0.9289557,71.24492,72.96424,71.03328,1.851335,-0.6182046999999999,1.908045753846154,-0.72241609,0.26,0.44,0.28,100.0
293,16.0,100.0,L,2.420175,1.00477245,0.9884662409999999,0.9884662409999999,0.6389361,0.2498473000000001,0.8887834000000001,69.89046,70.26859,68.11086,2.048614,-0.67073855,1.9766254166666668,-0.562619781,0.24,0.46,0.26,93.75
294,17.0,100.0,L,2.3905925,1.367665,1.2323238711111109,1.2323238711111109,0.7350875,0.3200875,1.055175,74.56909,74.72684,72.80015999999998,1.9815015,-1.144764,2.0782682785714286,-1.049347356666667,0.30000000000000004,0.48,0.3400000000000001,90.9090909090909
295,18.0,100.0,L,2.361663,1.105341,1.1347546,1.1347546,0.701218,0.2724450999999999,0.9736631,74.68324,76.63644000000002,73.98058,2.151277,-0.9515998,1.9167990892307696,-0.8188109477777777,0.26,0.48,0.32,93.75
296,19.0,100.0,L,2.049538,0.8969424000000001,1.0420079555555557,1.0420079555555557,0.6900501,0.27745869999999995,0.9675088,65.55093000000001,66.08261999999999,61.34691,1.378735,-0.7177640000000001,1.5738834266666666,-0.8898999277777777,0.33999999999999997,0.5,0.36,90.90909090909092
297,20.0,100.0,L,2.238407,0.9013879,1.0511637555555555,1.0511637555555555,0.7201398,0.2938982,1.014038,70.12236,70.56846999999998,65.84543000000001,1.947797,-0.726755,1.8759382142857144,-0.8844814222222221,0.3,0.46,0.32,96.77419354838709
298,21.0,100.0,L,1.698162,0.90957855,0.90314216,0.90314216,0.5802223000000001,0.2267005,0.8069228,81.15363,79.44258,77.46880999999998,1.5787209999999998,-0.8304243,1.4217163062500002,-0.825203605,0.33999999999999997,0.48,0.36,90.90909090909092
299,22.0,100.0,L,1.7791815,0.8076865,0.8172567,0.8172567,0.5129805000000001,0.2083759999999999,0.7213565,82.25159000000002,82.37033000000002,78.05906,1.6940589999999998,-0.7435095,1.5208765642857138,-0.7304520750000001,0.3,0.44,0.32,90.90909090909092
300,23.0,100.0,L,1.7728389999999998,0.6362468000000001,0.7138827037500002,0.7138827037500002,0.5095638,0.185168,0.6947318,76.91631,76.51786,74.23572,1.7078925,-0.5510914000000001,1.4930551857142855,-0.55699662,0.27999999999999997,0.42,0.3,96.77419354838709
301,24.0,100.0,L,1.575315,1.0517546,0.91524678625,0.91524678625,0.5138263,0.2102617000000001,0.7240880000000001,73.9999,73.94859,64.86395999999999,1.3979855,-0.9875154,1.3669114000000004,-0.856903905,0.3,0.45999999999999996,0.33999999999999997,93.75
302,25.0,100.0,L,1.680506,0.76967775,0.8217668640000001,0.8217668640000001,0.491828,0.21472240000000006,0.7065504,79.66252,79.55846,74.57661,1.563416,-0.6639820999999999,1.4525062923076923,-0.6335841050000001,0.26,0.45999999999999996,0.3,93.75
303,26.0,100.0,L,1.7378634999999998,0.9354346,0.9702012222222224,0.9702012222222224,0.4860938,0.223163,0.7092568,77.66344000000002,78.08331,72.60280999999998,1.6096545,-0.7521741,1.4950523833333331,-0.5959699666666667,0.24000000000000002,0.43999999999999995,0.26,96.77419354838709
304,27.0,100.0,L,1.7749419999999998,0.8742584999999999,0.71689229,0.71689229,0.4616332,0.15794129999999998,0.6195745,71.96928,71.82471,66.68025,1.6906419999999998,-0.8014161,1.3993871153846154,-0.65495386,0.28,0.4,0.30000000000000004,96.77419354838713
305,28.0,100.0,L,1.632243,0.5864501,0.6301877787500001,0.6301877787500001,0.4405416,0.1615129,0.6020545,69.66183000000001,69.86017,64.81363,1.265743,-0.512368,1.3324389307692308,-0.4874166375000001,0.26,0.4,0.28,100.0
306,29.0,100.0,L,1.602826,0.8544356,0.8098547862500001,0.8098547862500001,0.4670193,0.1978067,0.664826,81.22381999999998,78.28687,73.50375,1.528901,-0.7740694,1.3319123857142858,-0.7392363575,0.30000000000000004,0.44000000000000006,0.32000000000000006,93.75
307,30.0,100.0,L,1.550662,0.741312,0.78162891,0.78162891,0.4736899000000001,0.20182219999999995,0.6755121000000001,73.90437,73.57571999999998,67.83118,1.46744,-0.6735767,1.439325592307692,-0.6324653472625,0.26,0.4,0.28,107.14285714285715
308,31.0,100.0,L,1.484662,0.8159257,0.7158052142857142,0.7158052142857142,0.4461669,0.16522450000000005,0.6113914,71.0815,71.12991,67.82072,1.335427,-0.7135216999999999,1.3362652461538465,-0.5750546128571429,0.26,0.37999999999999995,0.27999999999999997,107.14285714285715
309,32.0,100.0,L,1.7892185,1.078785,0.9436245155555556,0.9436245155555556,0.4236004,0.20717870000000005,0.6307791,80.12592,75.1059,69.58397,1.6557689999999998,-0.6641484000000001,1.54953347,-0.4922178466666666,0.2,0.39999999999999997,0.22000000000000003,107.14285714285714
310,33.0,100.0,L,1.446581,0.5540248000000001,0.7290572644444445,0.7290572644444445,0.4593196,0.2053711,0.6646907,73.9623,74.16388,67.19476,1.271324,-0.4983425,1.2614446471428569,-0.5765368022222223,0.28,0.44000000000000006,0.3,100.0
311,34.0,100.0,L,1.3322615,0.97479265,0.8670926333333333,0.8670926333333333,0.4223634,0.14932550000000006,0.5716889,69.96387,68.10327,64.271,1.1908535,-0.85923065,1.0843827085714286,-0.7717155166666666,0.36,0.45999999999999996,0.38,90.90909090909092
312,35.0,100.0,L,1.499347,0.74132815,0.67857448875,0.67857448875,0.4406152,0.1728455,0.6134607,75.164,75.34505,71.01083,1.434576,-0.68621545,1.335862253846154,-0.55308897375,0.26,0.39999999999999997,0.28,100.0
313,36.0,100.0,L,1.597858,0.9499996999999999,0.9366211875,0.9366211875,0.4584475000000001,0.20450869999999988,0.6629562,69.13364,69.56282,62.07471,1.302359,-0.8725816499999999,1.3215863615384615,-0.7083144499999999,0.26,0.46,0.32,90.9090909090909
314,37.0,100.0,L,1.703468,0.8577870999999999,0.7775921142857143,0.7775921142857143,0.42693,0.16055359999999985,0.5874835999999999,73.97867,74.24764,69.68949,1.5003715,-0.7925388000000001,1.3280427166666666,-0.7132697028571429,0.3,0.42,0.32,96.77419354838709
315,38.0,100.0,L,1.429836,0.4682675,0.6383816,0.6383816,0.4195937,0.18296339999999994,0.6025571,71.13509,72.32642,68.34940999999999,1.2317494999999998,-0.3700958,1.3046571000000002,-0.4697010288888889,0.26,0.42000000000000004,0.27999999999999997,96.77419354838709
316,39.0,100.0,L,1.55613,0.93724955,0.869097131,0.869097131,0.4616955,0.2220781,0.6837736,67.03421999999999,68.00529,61.86299,1.400927,-0.6698687999999999,1.2835146615384616,-0.486387875,0.26,0.48,0.28,90.90909090909092
317,40.0,100.0,L,1.521963,0.7264518499999999,0.759826982,0.759826982,0.444811,0.19981880000000007,0.6446298,71.15276,72.19256999999998,67.18074,1.420801,-0.6375021,1.342503753846154,-0.5778221763,0.26,0.46,0.3,90.9090909090909
318,1.0,120.0,L,2.4686615,1.5087700000000002,1.3000303285714288,1.3000303285714288,0.6880403,0.27634419999999993,0.9643845,75.22511,76.76697,73.97439,2.1608535,-1.242178,1.9223239642857144,-1.0791833142857143,0.28,0.4,0.30000000000000004,107.14285714285715
319,2.0,120.0,L,2.685107,1.0964315,1.1961716,1.1961716,0.8007088000000001,0.3071721999999998,1.107881,76.19769000000002,79.87914,77.76231999999997,2.080347,-0.8505935,2.2431485230769233,-0.86658089,0.26,0.4,0.28,111.11111111111109
320,3.0,120.0,L,2.7616445,0.9950631,1.16752875,1.16752875,0.8031955,0.33875750000000004,1.141953,80.99831,84.4528,80.34163000000002,2.3691245,-0.62382835,2.410716416666667,-0.7538682722000001,0.24,0.42000000000000004,0.26,107.14285714285714
321,4.0,120.0,L,2.7779130000000003,1.1770969999999998,1.15055727,1.15055727,0.8030712,0.29713480000000003,1.100206,84.38871999999998,87.18859,83.03474,2.561476,-0.7385020999999999,2.32223505,-0.7578673699999999,0.24,0.43999999999999995,0.27999999999999997,103.44827586206895
